dataset,task,algo,buildtime,querytime,params,file,software,ram-process-max,ram-system-max,cpu-process-max,cpu-system-max,process-wallclock,recall_description,recall
llama-pg174,task2,faissHNSW,33.942792654037476,0.8015129566192627,"index=(HNSW128,efConstruction=500),query=(efSearch=400)",,"{""display_name"": ""many-complement"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6393,336330,10,15,40111 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9665
llama-pg174,task2,faissHNSW,33.942792654037476,0.4006772041320801,"index=(HNSW128,efConstruction=500),query=(efSearch=200)",,"{""display_name"": ""many-complement"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6393,336330,10,15,40111 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9637
llama-pg174,task2,faissHNSW,33.942792654037476,0.5010559558868408,"index=(HNSW128,efConstruction=500),query=(efSearch=300)",,"{""display_name"": ""many-complement"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6393,336330,10,15,40111 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9659
llama-pg174,task2,faissHNSW,33.942792654037476,0.3926215171813965,"index=(HNSW128,efConstruction=500),query=(efSearch=100)",,"{""display_name"": ""many-complement"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6393,336330,10,15,40111 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9485666666666667
llama-pg174,task2,faissHNSW,33.942792654037476,0.5997371673583984,"index=(HNSW128,efConstruction=500),query=(efSearch=350)",,"{""display_name"": ""many-complement"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6393,336330,10,15,40111 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9662333333333334
llama-pg174,task2,faissHNSW,33.942792654037476,0.3029658794403076,"index=(HNSW128,efConstruction=500),query=(efSearch=150)",,"{""display_name"": ""many-complement"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""a82c21257f38264fb37f562c97921ce3343df066"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/a82c21257f38264fb37f562c97921ce3343df066""}], ""public_image_name"": null, ""mount_config"": null}",6393,336330,10,15,40111 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9603
llama-pg174,task2,sganns_hnsw,42.755356788635254,0.7126145362854004,"sganns_hnsw,kp=1500",,"{""display_name"": ""final"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""working+late submission"", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""917e7b939f14aea788502608f6c5ed5a03fb4aef"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/917e7b939f14aea788502608f6c5ed5a03fb4aef""}], ""public_image_name"": null, ""mount_config"": null}",7356,336826,10,18,463034 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.6976333333333333
llama-pg174,task2,sganns_hnsw,42.755356788635254,1.1398425102233887,"sganns_hnsw,kp=3000",,"{""display_name"": ""final"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""working+late submission"", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""917e7b939f14aea788502608f6c5ed5a03fb4aef"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/917e7b939f14aea788502608f6c5ed5a03fb4aef""}], ""public_image_name"": null, ""mount_config"": null}",7356,336826,10,18,463034 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.7557666666666667
llama-pg174,task2,sganns_hnsw,42.755356788635254,4.068131446838379,"sganns_hnsw,kp=15000",,"{""display_name"": ""final"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""working+late submission"", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""917e7b939f14aea788502608f6c5ed5a03fb4aef"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/917e7b939f14aea788502608f6c5ed5a03fb4aef""}], ""public_image_name"": null, ""mount_config"": null}",7356,336826,10,18,463034 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8586
llama-pg174,task2,sganns_hnsw,42.755356788635254,7.033715486526489,"sganns_hnsw,kp=30000",,"{""display_name"": ""final"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""working+late submission"", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""917e7b939f14aea788502608f6c5ed5a03fb4aef"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/917e7b939f14aea788502608f6c5ed5a03fb4aef""}], ""public_image_name"": null, ""mount_config"": null}",7356,336826,10,18,463034 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8820666666666667
llama-pg174,task2,sganns_hnsw,42.755356788635254,0.1637732982635498,"sganns_hnsw,kp=300",,"{""display_name"": ""final"", ""command"": ""/app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""jack"", ""description"": ""working+late submission"", ""source_code_active_branch"": ""main2"", ""source_code_commit"": ""917e7b939f14aea788502608f6c5ed5a03fb4aef"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/jacketsj/sisap26-sganns.git"", ""href"": ""https://github.com/jacketsj/sisap26-sganns/tree/917e7b939f14aea788502608f6c5ed5a03fb4aef""}], ""public_image_name"": null, ""mount_config"": null}",7356,336826,10,18,463034 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.5383333333333333
llama-pg174,task2,faissHNSW,34.777785539627075,1.7057876586914062,"index=(HNSW128,efConstruction=500),query=(efSearch=1000)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6414,336346,19,15,46880 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9666333333333333
llama-pg174,task2,faissHNSW,34.777785539627075,0.4967169761657715,"index=(HNSW128,efConstruction=500),query=(efSearch=250)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6414,336346,19,15,46880 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9656666666666667
llama-pg174,task2,faissHNSW,34.777785539627075,0.7948799133300781,"index=(HNSW128,efConstruction=500),query=(efSearch=400)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6414,336346,19,15,46880 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9665
llama-pg174,task2,faissHNSW,34.777785539627075,0.49799299240112305,"index=(HNSW128,efConstruction=500),query=(efSearch=200)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6414,336346,19,15,46880 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9641333333333333
llama-pg174,task2,faissHNSW,34.777785539627075,0.9975261688232422,"index=(HNSW128,efConstruction=500),query=(efSearch=500)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6414,336346,19,15,46880 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9666333333333333
llama-pg174,task2,faissHNSW,34.777785539627075,0.5981016159057617,"index=(HNSW128,efConstruction=500),query=(efSearch=300)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6414,336346,19,15,46880 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9661
llama-pg174,task2,faissHNSW,34.777785539627075,0.1987619400024414,"index=(HNSW128,efConstruction=500),query=(efSearch=25)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6414,336346,19,15,46880 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.7969666666666667
llama-pg174,task2,faissHNSW,34.777785539627075,0.29877710342407227,"index=(HNSW128,efConstruction=500),query=(efSearch=100)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6414,336346,19,15,46880 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.9488333333333333
llama-pg174,task2,faissHNSW,34.777785539627075,0.20816302299499512,"index=(HNSW128,efConstruction=500),query=(efSearch=50)",,"{""display_name"": ""electric-seller"", ""command"": ""python3 /app/search.py --input $inputDataset/*.h5 --task-description $inputDataset/config.json --output $outputDir"", ""vm_id"": ""dream-team"", ""description"": """", ""source_code_active_branch"": ""main"", ""source_code_commit"": ""55991b0eea888264bb212c7fd6cdfc27ec924d11"", ""source_code_remotes"": [{""display_name"": ""origin"", ""name"": ""https://github.com/Coda-Research-Group/sisap26-dream-team"", ""href"": ""https://github.com/Coda-Research-Group/sisap26-dream-team/tree/55991b0eea888264bb212c7fd6cdfc27ec924d11""}], ""public_image_name"": null, ""mount_config"": null}",6414,336346,19,15,46880 ms,"Ok, Results shape (1000, 30): assumed no self-loops, comparing columns [0:30]",0.8947333333333334
